category,title,description,resource,region,statusWord,message
Virtual Machine Scale Set,Scale Sets Boot Diagnostics Enabled,Ensures that boot diagnostics is enabled for Virtual Machine Scale Set.,N/A,centralindia,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Scale Sets Boot Diagnostics Enabled,Ensures that boot diagnostics is enabled for Virtual Machine Scale Set.,N/A,eastasia,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Scale Sets Boot Diagnostics Enabled,Ensures that boot diagnostics is enabled for Virtual Machine Scale Set.,N/A,japaneast,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Scale Sets Boot Diagnostics Enabled,Ensures that boot diagnostics is enabled for Virtual Machine Scale Set.,N/A,jioindiawest,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Scale Sets Boot Diagnostics Enabled,Ensures that boot diagnostics is enabled for Virtual Machine Scale Set.,N/A,koreacentral,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Scale Sets Boot Diagnostics Enabled,Ensures that boot diagnostics is enabled for Virtual Machine Scale Set.,N/A,australiacentral,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Scale Sets Boot Diagnostics Enabled,Ensures that boot diagnostics is enabled for Virtual Machine Scale Set.,N/A,australiacentral2,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Scale Sets Boot Diagnostics Enabled,Ensures that boot diagnostics is enabled for Virtual Machine Scale Set.,N/A,australiasoutheast,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Scale Sets Boot Diagnostics Enabled,Ensures that boot diagnostics is enabled for Virtual Machine Scale Set.,N/A,japanwest,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Scale Sets Boot Diagnostics Enabled,Ensures that boot diagnostics is enabled for Virtual Machine Scale Set.,N/A,koreasouth,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Scale Sets Boot Diagnostics Enabled,Ensures that boot diagnostics is enabled for Virtual Machine Scale Set.,N/A,jioindiacentral,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Scale Sets Boot Diagnostics Enabled,Ensures that boot diagnostics is enabled for Virtual Machine Scale Set.,N/A,southindia,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Scale Sets Boot Diagnostics Enabled,Ensures that boot diagnostics is enabled for Virtual Machine Scale Set.,N/A,westindia,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Scale Sets Boot Diagnostics Enabled,Ensures that boot diagnostics is enabled for Virtual Machine Scale Set.,N/A,westeurope,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Scale Sets Boot Diagnostics Enabled,Ensures that boot diagnostics is enabled for Virtual Machine Scale Set.,N/A,northeurope,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Scale Sets Boot Diagnostics Enabled,Ensures that boot diagnostics is enabled for Virtual Machine Scale Set.,N/A,swedencentral,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Scale Sets Boot Diagnostics Enabled,Ensures that boot diagnostics is enabled for Virtual Machine Scale Set.,N/A,uksouth,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Scale Sets Boot Diagnostics Enabled,Ensures that boot diagnostics is enabled for Virtual Machine Scale Set.,N/A,francecentral,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Scale Sets Boot Diagnostics Enabled,Ensures that boot diagnostics is enabled for Virtual Machine Scale Set.,N/A,germanywestcentral,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Scale Sets Boot Diagnostics Enabled,Ensures that boot diagnostics is enabled for Virtual Machine Scale Set.,N/A,germanycentral,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Scale Sets Boot Diagnostics Enabled,Ensures that boot diagnostics is enabled for Virtual Machine Scale Set.,N/A,germanynortheast,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Scale Sets Boot Diagnostics Enabled,Ensures that boot diagnostics is enabled for Virtual Machine Scale Set.,N/A,germanynorth,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Scale Sets Boot Diagnostics Enabled,Ensures that boot diagnostics is enabled for Virtual Machine Scale Set.,N/A,norwayeast,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Scale Sets Boot Diagnostics Enabled,Ensures that boot diagnostics is enabled for Virtual Machine Scale Set.,N/A,switzerlandnorth,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Scale Sets Boot Diagnostics Enabled,Ensures that boot diagnostics is enabled for Virtual Machine Scale Set.,N/A,francesouth,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Scale Sets Boot Diagnostics Enabled,Ensures that boot diagnostics is enabled for Virtual Machine Scale Set.,N/A,norwaywest,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Scale Sets Boot Diagnostics Enabled,Ensures that boot diagnostics is enabled for Virtual Machine Scale Set.,N/A,ukwest,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Scale Sets Boot Diagnostics Enabled,Ensures that boot diagnostics is enabled for Virtual Machine Scale Set.,N/A,switzerlandwest,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Scale Sets Boot Diagnostics Enabled,Ensures that boot diagnostics is enabled for Virtual Machine Scale Set.,N/A,southafricawest,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Scale Sets Boot Diagnostics Enabled,Ensures that boot diagnostics is enabled for Virtual Machine Scale Set.,N/A,southafricanorth,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Scale Sets Boot Diagnostics Enabled,Ensures that boot diagnostics is enabled for Virtual Machine Scale Set.,N/A,uaenorth,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Scale Sets Boot Diagnostics Enabled,Ensures that boot diagnostics is enabled for Virtual Machine Scale Set.,N/A,uaecentral,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Scale Sets Boot Diagnostics Enabled,Ensures that boot diagnostics is enabled for Virtual Machine Scale Set.,N/A,brazilsouth,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Scale Sets Boot Diagnostics Enabled,Ensures that boot diagnostics is enabled for Virtual Machine Scale Set.,N/A,brazilsoutheast,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Scale Sets Boot Diagnostics Enabled,Ensures that boot diagnostics is enabled for Virtual Machine Scale Set.,N/A,canadacentral,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Scale Sets Boot Diagnostics Enabled,Ensures that boot diagnostics is enabled for Virtual Machine Scale Set.,N/A,canadaeast,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Scale Sets Boot Diagnostics Enabled,Ensures that boot diagnostics is enabled for Virtual Machine Scale Set.,N/A,qatarcentral,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Scale Sets Boot Diagnostics Enabled,Ensures that boot diagnostics is enabled for Virtual Machine Scale Set.,N/A,polandcentral,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Scale Sets Boot Diagnostics Enabled,Ensures that boot diagnostics is enabled for Virtual Machine Scale Set.,N/A,italynorth,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,Scale Sets Boot Diagnostics Enabled,Ensures that boot diagnostics is enabled for Virtual Machine Scale Set.,N/A,israelcentral,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,VMSS Windows AntiMalware Extension,Ensures that Virtual Machine Scale Set windows instances have IaaS AntiMalware extension installed,N/A,eastus,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,VMSS Windows AntiMalware Extension,Ensures that Virtual Machine Scale Set windows instances have IaaS AntiMalware extension installed,N/A,eastus2,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,VMSS Windows AntiMalware Extension,Ensures that Virtual Machine Scale Set windows instances have IaaS AntiMalware extension installed,N/A,southcentralus,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,VMSS Windows AntiMalware Extension,Ensures that Virtual Machine Scale Set windows instances have IaaS AntiMalware extension installed,N/A,westus2,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,VMSS Windows AntiMalware Extension,Ensures that Virtual Machine Scale Set windows instances have IaaS AntiMalware extension installed,N/A,westus3,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,VMSS Windows AntiMalware Extension,Ensures that Virtual Machine Scale Set windows instances have IaaS AntiMalware extension installed,N/A,centralus,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,VMSS Windows AntiMalware Extension,Ensures that Virtual Machine Scale Set windows instances have IaaS AntiMalware extension installed,N/A,northcentralus,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,VMSS Windows AntiMalware Extension,Ensures that Virtual Machine Scale Set windows instances have IaaS AntiMalware extension installed,N/A,westus,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,VMSS Windows AntiMalware Extension,Ensures that Virtual Machine Scale Set windows instances have IaaS AntiMalware extension installed,N/A,eastus2euap,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,VMSS Windows AntiMalware Extension,Ensures that Virtual Machine Scale Set windows instances have IaaS AntiMalware extension installed,N/A,westcentralus,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,VMSS Windows AntiMalware Extension,Ensures that Virtual Machine Scale Set windows instances have IaaS AntiMalware extension installed,N/A,centraluseuap,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,VMSS Windows AntiMalware Extension,Ensures that Virtual Machine Scale Set windows instances have IaaS AntiMalware extension installed,N/A,australiaeast,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,VMSS Windows AntiMalware Extension,Ensures that Virtual Machine Scale Set windows instances have IaaS AntiMalware extension installed,N/A,southeastasia,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,VMSS Windows AntiMalware Extension,Ensures that Virtual Machine Scale Set windows instances have IaaS AntiMalware extension installed,N/A,centralindia,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,VMSS Windows AntiMalware Extension,Ensures that Virtual Machine Scale Set windows instances have IaaS AntiMalware extension installed,N/A,eastasia,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,VMSS Windows AntiMalware Extension,Ensures that Virtual Machine Scale Set windows instances have IaaS AntiMalware extension installed,N/A,japaneast,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,VMSS Windows AntiMalware Extension,Ensures that Virtual Machine Scale Set windows instances have IaaS AntiMalware extension installed,N/A,jioindiawest,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,VMSS Windows AntiMalware Extension,Ensures that Virtual Machine Scale Set windows instances have IaaS AntiMalware extension installed,N/A,koreacentral,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,VMSS Windows AntiMalware Extension,Ensures that Virtual Machine Scale Set windows instances have IaaS AntiMalware extension installed,N/A,australiacentral,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,VMSS Windows AntiMalware Extension,Ensures that Virtual Machine Scale Set windows instances have IaaS AntiMalware extension installed,N/A,australiacentral2,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,VMSS Windows AntiMalware Extension,Ensures that Virtual Machine Scale Set windows instances have IaaS AntiMalware extension installed,N/A,australiasoutheast,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,VMSS Windows AntiMalware Extension,Ensures that Virtual Machine Scale Set windows instances have IaaS AntiMalware extension installed,N/A,japanwest,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,VMSS Windows AntiMalware Extension,Ensures that Virtual Machine Scale Set windows instances have IaaS AntiMalware extension installed,N/A,koreasouth,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,VMSS Windows AntiMalware Extension,Ensures that Virtual Machine Scale Set windows instances have IaaS AntiMalware extension installed,N/A,jioindiacentral,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,VMSS Windows AntiMalware Extension,Ensures that Virtual Machine Scale Set windows instances have IaaS AntiMalware extension installed,N/A,southindia,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,VMSS Windows AntiMalware Extension,Ensures that Virtual Machine Scale Set windows instances have IaaS AntiMalware extension installed,N/A,westindia,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,VMSS Windows AntiMalware Extension,Ensures that Virtual Machine Scale Set windows instances have IaaS AntiMalware extension installed,N/A,westeurope,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,VMSS Windows AntiMalware Extension,Ensures that Virtual Machine Scale Set windows instances have IaaS AntiMalware extension installed,N/A,northeurope,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,VMSS Windows AntiMalware Extension,Ensures that Virtual Machine Scale Set windows instances have IaaS AntiMalware extension installed,N/A,swedencentral,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,VMSS Windows AntiMalware Extension,Ensures that Virtual Machine Scale Set windows instances have IaaS AntiMalware extension installed,N/A,uksouth,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,VMSS Windows AntiMalware Extension,Ensures that Virtual Machine Scale Set windows instances have IaaS AntiMalware extension installed,N/A,francecentral,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,VMSS Windows AntiMalware Extension,Ensures that Virtual Machine Scale Set windows instances have IaaS AntiMalware extension installed,N/A,germanywestcentral,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,VMSS Windows AntiMalware Extension,Ensures that Virtual Machine Scale Set windows instances have IaaS AntiMalware extension installed,N/A,germanycentral,OK,No existing Virtual Machine Scale Sets found
Virtual Machine Scale Set,VMSS Windows AntiMalware Extension,Ensures that Virtual Machine Scale Set windows instances have IaaS AntiMalware extension installed,N/A,germanynortheast,OK,No existing Virtual Machine Scale Sets found
